ID,price,date,postcode,prop_type,new_bldg,duration,address_1,address_2,street,locality,city,district,county,cat_type,status
"{82CE3221-F010-47BF-A99E-E9013C04366D}","360000","1995-12-01 00:00","SW1W 9NZ","F","N","L","42A","","ELIZABETH STREET","LONDON","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","A"
"{3FD358C3-C68F-4572-B3F3-DAF33512CF0E}","66950","1995-10-18 00:00","SW20 8JU","F","Y","L","BURLINGTON GATE, 42","FLAT 30","ROTHESAY AVENUE","LONDON","LONDON","MERTON","GREATER LONDON","A","A"
"{A26E8924-BAC0-4B9E-95E9-DAF353457831}","145000","1995-11-10 00:00","SW6 6AJ","F","Y","L","5A","","BRONSART ROAD","LONDON","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{61D19190-4D34-4E92-AA9A-DAF38E53AB64}","130000","1995-06-09 00:00","RM3 0LU","S","N","F","104","","SQUIRRELS HEATH ROAD","ROMFORD","ROMFORD","HAVERING","GREATER LONDON","A","A"
"{1B6CD204-0A77-489E-9C92-E57CB6B8C57F}","63000","1995-11-17 00:00","SW15 6TP","F","N","L","ORMONDE COURT","FLAT 73","UPPER RICHMOND ROAD","LONDON","LONDON","WANDSWORTH","GREATER LONDON","A","A"
"{3EA40D91-4FBB-4A19-B714-E901D0D8EA92}","147000","1995-07-31 00:00","CR2 8QR","D","N","F","21","","BEECH WAY","SOUTH CROYDON","SOUTH CROYDON","CROYDON","GREATER LONDON","A","A"
"{26C068C8-0879-46C8-94E5-DE6D7EB95A01}","135250","1995-04-12 00:00","SW6 6NJ","T","N","F","32","","NITON STREET","LONDON","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{8CCB1940-FFC8-44B0-9FB1-E57D20354770}","54000","1995-03-20 00:00","SW19 1JG","F","N","L","71","","HAMILTON ROAD","LONDON","LONDON","MERTON","GREATER LONDON","A","A"
"{1CFBED25-5827-4C8C-A823-E9024ED37C5E}","92500","1995-05-12 00:00","AL2 1RX","S","N","F","30","","CHERRY TREE AVENUE","LONDON COLNEY","ST. ALBANS","ST ALBANS","HERTFORDSHIRE","A","A"
"{144D9502-ED60-4F52-A56B-E1FEB5873EFD}","60000","1995-02-22 00:00","DA16 1DL","S","N","F","17","","PLYMSTOCK ROAD","WELLING","WELLING","BEXLEY","GREATER LONDON","A","A"
"{03E832B8-07D1-4146-8F4C-E9029FF241AC}","112500","1995-07-07 00:00","RM14 2JH","S","N","F","GAYNES COURT","29","LITTLE GAYNES LANE","UPMINSTER","UPMINSTER","HAVERING","GREATER LONDON","A","A"
"{FD8CE0FC-B65E-419E-BAC5-E1FF23BE0FD5}","53600","1995-01-20 00:00","EN5 4PA","D","N","F","WENTWORTH COURT","1","WENTWORTH ROAD","BARNET","BARNET","BARNET","GREATER LONDON","A","A"
"{62DEC671-DC7B-4FCC-B295-DE6EAFCE81DE}","120000","1995-05-23 00:00","NW2 7RP","S","N","F","38","","VINCENT GARDENS","LONDON","LONDON","BRENT","GREATER LONDON","A","A"
"{CC15BEB7-6C4C-4212-9B3A-D4467B4028BF}","58000","1995-07-17 00:00","IG3 8UT","T","N","F","47C","","EASTWOOD ROAD","ILFORD","ILFORD","REDBRIDGE","GREATER LONDON","A","A"
"{B35E6AF0-66DA-4289-A4DE-D7BDEA998B27}","69950","1995-11-06 00:00","CR0 9LX","T","N","F","111","","SORREL BANK","CROYDON","CROYDON","CROYDON","GREATER LONDON","A","A"
"{F92BB423-C2A2-4A2B-AD01-D7BE0DB31C22}","83000","1995-10-04 00:00","DA5 3AX","T","N","F","134","","HOWARD AVENUE","BEXLEY","BEXLEY","BEXLEY","GREATER LONDON","A","A"
"{8B17EFEA-87FB-4E08-9D93-D7BE4609C5AC}","100340","1995-12-07 00:00","SE16 5FX","F","Y","L","CALDER COURT, 253","FLAT 2","ROTHERHITHE STREET","LONDON","LONDON","SOUTHWARK","GREATER LONDON","A","A"
"{9460299E-5B16-473C-85BE-D7BE4D1B362C}","56000","1995-07-14 00:00","HA3 7DR","F","N","L","23","","WHISPERWOOD CLOSE","HARROW","HARROW","HARROW","GREATER LONDON","A","A"
"{7F49024C-4DFE-4B14-90E6-D7BE670EEB38}","227950","1995-10-12 00:00","SW1P 2TB","F","Y","L","ORMOND HOUSE","FLAT 28","MEDWAY STREET","LONDON","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","A"
"{65C15631-3233-46A1-8B53-D7BED641655C}","78950","1995-11-29 00:00","NW9 0NE","S","N","F","23","","HILLSIDE","LONDON","LONDON","BRENT","GREATER LONDON","A","A"
"{ECB10C60-FA4A-4EBB-85A7-CD32826D9502}","71093","1995-03-24 00:00","W11 2ND","F","N","L","3","FLAT 8","STANLEY GARDENS","LONDON","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{F8709C65-8723-4C4C-8F7A-D0C91624FA14}","57000","1995-03-31 00:00","RM8 1NP","T","N","F","15","","GROSVENOR ROAD","DAGENHAM","DAGENHAM","BARKING AND DAGENHAM","GREATER LONDON","A","A"
"{59AC2F18-1F9D-487D-A340-C9B99199B4B0}","88000","1995-10-12 00:00","RM12 4JQ","S","N","F","115","","THE AVENUE","HORNCHURCH","HORNCHURCH","HAVERING","GREATER LONDON","A","A"
"{8A935EEA-D18F-4E50-B53C-965369DF994B}","152500","1995-12-11 00:00","SW4 9HD","T","N","F","40","","LYNETTE AVENUE","LONDON","LONDON","LAMBETH","GREATER LONDON","A","A"
"{ED50BC55-2DE5-4CE3-A555-99EB07A31350}","160500","1995-04-28 00:00","HA8 8HE","S","N","F","4","","HILLSIDE GARDENS","EDGWARE","EDGWARE","BARNET","GREATER LONDON","A","A"
"{D3F5A605-B8A2-4691-9F90-99EB0B52F746}","106000","1995-12-14 00:00","CR2 7SE","T","N","F","104","","LITTLEHEATH ROAD","SOUTH CROYDON","SOUTH CROYDON","CROYDON","GREATER LONDON","A","A"
"{068AFA7E-4739-437C-ACF0-92D181A2C34F}","108000","1995-05-12 00:00","E11 2RG","T","N","F","35","","ADDISON ROAD","LONDON","LONDON","REDBRIDGE","GREATER LONDON","A","A"
"{B6BC824E-FBD6-4726-A8FF-9654369A49F5}","73500","1995-12-08 00:00","HA9 8QY","S","N","F","10","","ENNERDALE GARDENS","WEMBLEY","WEMBLEY","BRENT","GREATER LONDON","A","A"
"{684F2E9D-1F0F-4647-BEE4-99EB7399E648}","317500","1995-06-02 00:00","SW1X 9DX","T","N","L","12","","CADOGAN LANE","LONDON","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{283BD153-6149-4A1C-A270-9654E0B327C2}","111000","1995-07-14 00:00","W9 2PA","F","N","L","62D","","BLOMFIELD ROAD","LONDON","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","A"
"{0E826D53-9853-4893-A1CD-52C84500B97A}","90000","1995-03-02 00:00","SW14 8QS","F","N","L","SHEENGATE MANSIONS, 217 - 309","FLAT 11","UPPER RICHMOND ROAD WEST","LONDON","LONDON","RICHMOND UPON THAMES","GREATER LONDON","A","A"
"{88E1000F-8D57-479A-ADB2-564CB33BA6B3}","68000","1995-03-20 00:00","W6 0NJ","F","N","L","149","FLAT 2","HAMMERSMITH GROVE","LONDON","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{48F4D5F7-E490-47DB-88CA-52C85EE1BD58}","82000","1995-12-11 00:00","TW3 4DU","T","N","F","5","","DENBIGH ROAD","HOUNSLOW","HOUNSLOW","HOUNSLOW","GREATER LONDON","A","A"
"{6521F507-46CB-47B7-AC9D-564CDDD95765}","59950","1995-03-31 00:00","BR2 0HE","F","N","L","HAZELWOOD HOUSE, 18","FLAT 4","CHURCH ROAD","SHORTLANDS","BROMLEY","BROMLEY","GREATER LONDON","A","A"
"{553DE9BC-C5DE-49B9-A4CE-52C8B57B0A27}","59000","1995-07-20 00:00","N3 3LS","F","N","L","LITTLE DELL LODGE","FLAT 2","NORTH CRESCENT","LONDON","LONDON","BARNET","GREATER LONDON","A","A"
"{B05474FD-B552-4503-B261-564D2C70C332}","51000","1995-12-08 00:00","IG4 5EF","F","N","L","HOME HEATHER HOUSE, 128","FLAT 49","BEEHIVE LANE","ILFORD","ILFORD","REDBRIDGE","GREATER LONDON","A","A"
"{72C20CFD-DC81-4ACA-A0BC-52C8E76F2D0E}","90000","1995-03-10 00:00","W11 4JG","F","N","L","99","FLAT 2","CLARENDON ROAD","LONDON","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{A82D5E8A-97C9-47D9-BEC6-4B9607916080}","58000","1995-04-21 00:00","CR0 4JQ","T","N","F","1","","KEMBLE ROAD","CROYDON","CROYDON","CROYDON","GREATER LONDON","A","A"
"{871B6660-A785-4C6C-B26C-52C9344AA1AC}","65500","1995-07-21 00:00","DA7 5JX","T","N","F","18","","MARK CLOSE","BEXLEYHEATH","BEXLEYHEATH","BEXLEY","GREATER LONDON","A","A"
"{FEE30AD4-EAEF-4A5F-9B42-59E53A18125B}","70250","1995-01-04 00:00","W13 9QP","T","N","F","49","","NORTHFIELD AVENUE","LONDON","LONDON","EALING","GREATER LONDON","A","A"
"{143F45F4-7F82-42C0-8432-52C98CECA647}","74000","1995-04-10 00:00","RM7 8BH","S","N","F","30","","EPPING CLOSE","ROMFORD","ROMFORD","HAVERING","GREATER LONDON","A","A"
"{D029A446-3F8C-45CA-829B-DAF4C3E0445B}","56950","1995-11-15 00:00","IG3 9AB","T","N","F","63","","SOUTH PARK DRIVE","ILFORD","ILFORD","REDBRIDGE","GREATER LONDON","A","A"
"{6AFEB437-3858-439E-A454-DE6ED591EF99}","92500","1995-10-12 00:00","TW1 1JU","F","N","L","8","","KENLEY ROAD","TWICKENHAM","TWICKENHAM","RICHMOND UPON THAMES","GREATER LONDON","A","A"
"{74E61BA4-1FFA-4A2B-BAB9-E57E18FB61DD}","108533","1995-10-13 00:00","W4 2LJ","T","N","F","82","","CRANBROOK ROAD","LONDON","LONDON","HOUNSLOW","GREATER LONDON","A","A"
"{96C4E35F-76F9-47B1-99C7-E57E22723461}","57250","1995-03-31 00:00","E4 9RU","F","N","L","52A","","RICHMOND CRESCENT","LONDON","LONDON","WALTHAM FOREST","GREATER LONDON","A","A"
"{480AD7E3-8D94-4EF3-BF64-E9033E74B369}","475000","1995-06-19 00:00","NW8 8QT","F","N","L","ST JOHNS WOOD COURT","FLAT 21","ST JOHNS WOOD ROAD","LONDON","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","A"
"{AAEA92C0-CA60-41E2-93FC-DAF5393BA3BC}","242500","1995-08-14 00:00","N5 1UT","T","N","F","11","","HIGHBURY TERRACE MEWS","LONDON","LONDON","ISLINGTON","GREATER LONDON","A","A"
"{E11E890B-2DA1-4C84-8AF1-E57E4AD6BCD1}","60000","1995-09-26 00:00","TW2 5BE","F","N","L","103","","STAINES ROAD","TWICKENHAM","TWICKENHAM","RICHMOND UPON THAMES","GREATER LONDON","A","A"
"{1745906E-4D8B-414A-8611-DE6F53E8EF42}","65000","1995-06-30 00:00","SW2 5RD","F","N","L","47","FLAT 1","CORRANCE ROAD","LONDON","LONDON","LAMBETH","GREATER LONDON","A","A"
"{F98BE9AE-DC1C-4833-B0CA-E2007E1E1C55}","56000","1995-08-18 00:00","E17 5LN","T","N","F","55","","LUTON ROAD","LONDON","LONDON","WALTHAM FOREST","GREATER LONDON","A","A"
"{324ACC88-7724-4A19-B328-DE6FBB661898}","84000","1995-04-07 00:00","SW4 7LH","F","N","L","68","GROUND FLOOR FLAT","KENWYN ROAD","LONDON","LONDON","LAMBETH","GREATER LONDON","A","A"
"{04553401-17AF-4C46-9926-E904396973AB}","69000","1995-12-18 00:00","UB5 6YN","T","N","F","244","","RABOURNMEAD DRIVE","NORTHOLT","NORTHOLT","HILLINGDON","GREATER LONDON","A","A"
"{1992F20D-C859-421B-BB53-DAF63245E314}","58500","1995-12-18 00:00","RM13 8AL","T","N","F","24","","NELSON ROAD","RAINHAM","RAINHAM","HAVERING","GREATER LONDON","A","A"
"{706B7EE5-C68C-4222-A763-E200F744DE2F}","247775","1995-10-16 00:00","NW3 3EP","F","N","L","39","FLAT 4","ETON AVENUE","LONDON","LONDON","CAMDEN","GREATER LONDON","A","A"
"{106ABBFB-9CB8-4401-8493-CD32B545975F}","86500","1995-03-31 00:00","SE1 2YJ","F","N","L","CINNAMON WHARF, 24","FLAT 705","SHAD THAMES","LONDON","LONDON","SOUTHWARK","GREATER LONDON","A","A"
"{0F6C0905-136F-4800-83B1-C9BA1EC7AB3F}","70000","1995-03-10 00:00","KT4 8TF","T","N","F","42","","HUNTINGDON GARDENS","WORCESTER PARK","WORCESTER PARK","SUTTON","GREATER LONDON","A","A"
"{54320F62-7FC1-4AEA-8F86-D7C0370925F9}","249950","1995-11-22 00:00","SW13 9EY","T","Y","F","7","","FIELDING MEWS","LONDON","LONDON","RICHMOND UPON THAMES","GREATER LONDON","A","A"
"{61ABC395-D87F-4812-A26A-D0CA51E07173}","74000","1995-03-31 00:00","EN3 5AQ","T","N","F","82","","BROADLANDS AVENUE","ENFIELD","ENFIELD","ENFIELD","GREATER LONDON","A","A"
"{9D4B6603-E24C-45C2-82AC-C9BAD97A4BB5}","251500","1995-11-17 00:00","N6 5BY","T","N","F","64","","CLAREMONT ROAD","LONDON","LONDON","HARINGEY","GREATER LONDON","A","A"
"{1FBD0F3C-5189-4540-AC49-D448928BC532}","154350","1995-12-20 00:00","SW9 8DR","T","N","F","61","","TRINITY GARDENS","LONDON","LONDON","LAMBETH","GREATER LONDON","A","A"
"{B0B5E4A1-68B2-4DC9-A8D5-CD34097DB816}","95000","1995-02-14 00:00","W9 2QS","F","N","L","66","FLAT 5","SUTHERLAND AVENUE","LONDON","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","A"
"{5C5BAA38-714D-4B7B-B5CB-D0CACCDE590D}","51500","1995-10-20 00:00","IG2 7HE","T","N","F","33","","HERTFORD ROAD","ILFORD","ILFORD","REDBRIDGE","GREATER LONDON","A","A"
"{9E8E6EB5-B1F0-47D6-9872-C9BB6AD1024E}","55000","1995-05-19 00:00","EN4 8RY","F","N","L","49","","WELBECK ROAD","BARNET","BARNET","BARNET","GREATER LONDON","A","A"
"{A7B58980-42D7-4E38-9070-D7C0BC4303DD}","72500","1995-05-19 00:00","SE12 8AB","T","N","F","3","","BUCKDEN CLOSE","LONDON","LONDON","LEWISHAM","GREATER LONDON","A","A"
"{E9E3CAF4-AF34-49E8-BA37-9D78F7394BDE}","80075","1995-10-12 00:00","NW3 6RU","F","N","L","2","FLAT 2","WINDMILL HILL","LONDON","LONDON","CAMDEN","GREATER LONDON","A","A"
"{E1B658F4-C5B5-479F-AA9F-A10DA8C9E42B}","221500","1995-04-03 00:00","W4 1BS","S","N","F","132","","RUSTHALL AVENUE","LONDON","LONDON","EALING","GREATER LONDON","A","A"
"{8A766CC1-8DB2-485E-843A-96563D2CB9D0}","86000","1995-11-20 00:00","EN3 7QY","T","N","F","9","","GOLDSDOWN ROAD","ENFIELD","ENFIELD","ENFIELD","GREATER LONDON","A","A"
"{3442D413-00E5-45B4-9783-A10DDA2D93CC}","115000","1995-06-05 00:00","BR6 7TS","S","N","F","6","","GREENACRES CLOSE","ORPINGTON","ORPINGTON","BROMLEY","GREATER LONDON","A","A"
"{B10A4B36-57AB-43B6-9507-92D38F1F9E5E}","75000","1995-05-19 00:00","SE13 7JZ","T","Y","F","28","","PEPPERMEAD SQUARE","LONDON","LONDON","LEWISHAM","GREATER LONDON","A","A"
"{0001AFF9-A4BE-4BA6-AE88-9D7A25F93569}","54000","1995-01-06 00:00","DA8 1HH","T","N","F","11","","HORSA ROAD","ERITH","ERITH","BEXLEY","GREATER LONDON","A","A"
"{2C6D7AFD-3D92-49BE-A64A-99EDB4561558}","81000","1995-10-06 00:00","SE1 3HS","F","Y","L","20","","LEATHERMARKET COURT","LONDON","LONDON","SOUTHWARK","GREATER LONDON","A","A"
"{C8A43F49-A663-4BB0-B339-52C9B2B30ECE}","70000","1995-04-25 00:00","DA7 4NQ","S","N","F","36","","HASLEMERE ROAD","BEXLEYHEATH","BEXLEYHEATH","BEXLEY","GREATER LONDON","A","A"
"{6278EE1A-F2D5-4577-B606-4F28D26ECED9}","212500","1995-06-06 00:00","EC1R 1YE","T","N","L","14","","MYDDELTON SQUARE","LONDON","LONDON","ISLINGTON","GREATER LONDON","A","A"
"{780AACA2-5DEF-412D-B270-4B9732D5919B}","59000","1995-02-28 00:00","KT6 7EW","F","N","L","2","FLAT 2","TOLWORTH CLOSE","SURBITON","SURBITON","KINGSTON UPON THAMES","GREATER LONDON","A","A"
"{052DFDC4-5CE1-4194-93CD-52CA29E7B2FE}","126000","1995-09-28 00:00","SW11 6PZ","F","N","L","113","","BRAMFIELD ROAD","LONDON","LONDON","WANDSWORTH","GREATER LONDON","A","A"
"{E9C6F609-A17E-4264-A624-4F292FB02D83}","182000","1995-09-14 00:00","NW10 2RJ","T","N","F","28","","CHAMBERS LANE","LONDON","LONDON","BRENT","GREATER LONDON","A","A"
"{24FB1F7D-2A02-42E1-84D6-4F2965F64E86}","121000","1995-09-15 00:00","BR4 9JX","T","N","F","25","","SOUTHCROFT AVENUE","WEST WICKHAM","WEST WICKHAM","BROMLEY","GREATER LONDON","A","A"
"{4F766829-FECF-4BC7-A713-4B97D378306B}","102000","1995-07-18 00:00","CR2 7AD","S","N","F","419","","SELSDON ROAD","SOUTH CROYDON","SOUTH CROYDON","CROYDON","GREATER LONDON","A","A"
"{CDE40C8C-B980-4021-9661-564F26CA17E8}","60000","1995-12-21 00:00","SE23 2HW","T","N","F","17","","FERMOR ROAD","LONDON","LONDON","LEWISHAM","GREATER LONDON","A","A"
"{51A992CB-BDFF-46D2-8B55-4F29D9E12F43}","142000","1995-07-31 00:00","W4 5RB","T","N","F","12","","CHISWICK ROAD","LONDON","LONDON","HOUNSLOW","GREATER LONDON","A","A"
"{2E80847F-BEE6-4D02-948A-4B97FEAA8F5F}","160000","1995-04-19 00:00","SW18 3JT","T","N","F","4","","COLLAMORE AVENUE","LONDON","LONDON","WANDSWORTH","GREATER LONDON","A","A"
"{E3D64F18-1912-4F9B-A2CD-59E726779BC7}","155000","1995-08-12 00:00","NW6 1QD","F","N","L","17","BASEMENT AND GROUND FLOOR FLAT","HILLFIELD ROAD","LONDON","LONDON","CAMDEN","GREATER LONDON","A","A"
"{527E6999-2C72-48C6-A351-E57F2A1AEBE3}","57500","1995-10-27 00:00","SW16 2DF","F","Y","L","6","","MADEIRA ROAD","LONDON","LONDON","LAMBETH","GREATER LONDON","A","A"
"{2CE6A17A-DF3B-43CF-A6DE-E57F47BE2EE8}","135000","1995-03-06 00:00","SW11 4PQ","F","N","L","ALBANY MANSIONS","FLAT 49","ALBERT BRIDGE ROAD","LONDON","LONDON","WANDSWORTH","GREATER LONDON","A","A"
"{A76B6CFD-E996-4985-A300-DE710F302BB6}","139000","1995-06-05 00:00","E1 8LX","F","Y","L","ROYAL TOWER LODGE, 40","FLAT 33","CARTWRIGHT STREET","LONDON","LONDON","TOWER HAMLETS","GREATER LONDON","A","A"
"{1A1341A1-73E5-4DCB-8950-DE71160CCD60}","134000","1995-12-13 00:00","W6 8NW","T","N","F","64","","MUSARD ROAD","LONDON","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{7580A678-63F2-4834-B193-E905200B75CC}","65250","1995-11-17 00:00","E7 0LT","T","N","F","28","","RIDLEY ROAD","LONDON","LONDON","NEWHAM","GREATER LONDON","A","A"
"{862FA0BC-A514-4B68-9202-DE716720DEC8}","93000","1995-01-20 00:00","HA9 8PH","D","N","F","33","","BROOK AVENUE","WEMBLEY","WEMBLEY","BRENT","GREATER LONDON","A","A"
"{14420D0D-F078-404B-AC14-DAF6EF6C9D0C}","81000","1995-07-28 00:00","SM3 9UE","T","N","F","47","","KINGSTON AVENUE","SUTTON","SUTTON","SUTTON","GREATER LONDON","A","A"
"{0D76FCC7-FC27-4A13-A478-E20190B4FE3D}","60000","1995-08-31 00:00","DA6 7BH","T","N","F","1","","BANKS LANE","BEXLEYHEATH","BEXLEYHEATH","BEXLEY","GREATER LONDON","A","A"
"{29DAF055-D7CA-47A6-ADC5-E9059436C7FD}","129500","1995-07-21 00:00","NW5 2SB","T","N","F","9","","CHARLTON KINGS ROAD","LONDON","LONDON","CAMDEN","GREATER LONDON","A","A"
"{00D21163-BBBB-4D93-B32A-E57FCC5DD0E2}","115000","1995-05-02 00:00","NW3 3QP","F","N","L","25","LOWER GROUND & GROUND FLOOR FLAT","KING HENRYS ROAD","LONDON","LONDON","CAMDEN","GREATER LONDON","A","A"
"{E56DDF41-EF52-4C29-9A77-E57FF746E22F}","74950","1995-11-10 00:00","W3 8JX","F","Y","L","19","","MANOR COURT","","LONDON","HOUNSLOW","GREATER LONDON","A","A"
"{0BBFC459-3BE2-4AC0-B0D8-E2025585B14A}","89000","1995-12-11 00:00","SE3 8SB","S","N","F","71","","MERRIMAN ROAD","LONDON","LONDON","GREENWICH","GREATER LONDON","A","A"
"{CE3D4E27-5300-464C-873A-DE724C771193}","52000","1995-05-31 00:00","SW18 5BP","F","N","L","30","","BROOKWOOD ROAD","LONDON","LONDON","WANDSWORTH","GREATER LONDON","A","A"
"{30776576-F2DE-4B12-826A-DE727479CAF3}","58000","1995-06-23 00:00","E6 5JZ","T","N","F","4","","KINGFISHER STREET","LONDON","LONDON","NEWHAM","GREATER LONDON","A","A"
"{D5E36907-D364-4FFF-9B60-E906572DCB52}","64500","1995-12-29 00:00","UB1 2LP","T","N","F","17","","BURNS AVENUE","SOUTHALL","SOUTHALL","EALING","GREATER LONDON","A","A"
"{6D20480E-4718-48B2-A36C-E202EE5B491F}","310000","1995-02-10 00:00","N8 8HP","S","N","F","22","","BIRCHINGTON ROAD","LONDON","LONDON","HARINGEY","GREATER LONDON","A","A"
"{B1B76F6D-6709-4F3E-98B7-E580C8BC29AB}","89950","1995-03-31 00:00","RM3 0WL","T","Y","F","12","","CAVELL CRESCENT","HAROLD WOOD","ROMFORD","HAVERING","GREATER LONDON","A","A"
"{C91D4CCC-BA7B-49EF-ACE6-D0CB645BF6E4}","114950","1995-12-20 00:00","SW4 9EQ","T","N","F","63","","HAMBALT ROAD","LONDON","LONDON","LAMBETH","GREATER LONDON","A","A"
"{B44AFB19-7AF2-453C-95EB-D0CB650BBB0C}","71500","1995-03-28 00:00","RM3 0YL","T","N","F","44","","HALIDON RISE","ROMFORD","ROMFORD","HAVERING","GREATER LONDON","A","A"
"{4DA89984-6B0E-4808-89C8-C9BC0763F4CB}","149950","1995-08-07 00:00","W8 5LH","F","N","L","BISHOPS COURT, 14","FLAT 4","MARLOES ROAD","LONDON","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{D74DE855-4477-4AD9-8ACF-D0CBF7F0484F}","180000","1995-04-28 00:00","W9 1UA","F","N","L","SANDRINGHAM COURT","FLAT 34","MAIDA VALE","LONDON","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","A"
"{9F5EEB92-8A38-4610-9068-D7C209CEB967}","130000","1995-08-04 00:00","SW11 5LF","T","N","F","57","","KINGSLEY STREET","LONDON","LONDON","WANDSWORTH","GREATER LONDON","A","A"
"{B614258C-A143-486D-B860-D7C227F2CF47}","110000","1995-01-20 00:00","RM1 4BX","S","N","F","61","","MASHITERS WALK","ROMFORD","ROMFORD","HAVERING","GREATER LONDON","A","A"
"{218EF228-62E6-4CC7-8A62-CD35BA9DBE50}","67000","1995-04-28 00:00","IG1 1XZ","T","N","F","43","","LITTLEMOOR ROAD","ILFORD","ILFORD","REDBRIDGE","GREATER LONDON","A","A"
"{196A763B-4174-4CFB-AF4D-CD35CE91C7D5}","57950","1995-12-07 00:00","HA5 5JS","F","N","L","7","","WHITTINGTON WAY","PINNER","PINNER","HARROW","GREATER LONDON","A","A"
"{7A82FA98-B29F-4BBE-8A45-D44ACF0C80BE}","93500","1995-11-17 00:00","EN4 8LD","T","N","F","50","","UPLANDS ROAD","EAST BARNET","BARNET","BARNET","GREATER LONDON","A","A"
"{CE953C59-CE35-4784-9EA6-CD364579A26E}","65000","1995-12-06 00:00","E5 0AP","T","N","F","51","","LOCKHURST STREET","LONDON","LONDON","HACKNEY","GREATER LONDON","A","A"
"{34CA8530-14C6-42A4-B811-96571C3D8EBA}","79000","1995-03-31 00:00","KT5 8SA","T","N","F","45","","HOWARD ROAD","SURBITON","SURBITON","KINGSTON UPON THAMES","GREATER LONDON","A","A"
"{3D6F8E59-94F4-4370-8A93-99EDE7AA8A9C}","66000","1995-08-18 00:00","CR2 6HE","T","N","F","21","","CHURCHILL ROAD","SOUTH CROYDON","SOUTH CROYDON","CROYDON","GREATER LONDON","A","A"
"{1CA774DF-BC9B-4AAE-86E4-9D7A7FAF9839}","55950","1995-11-30 00:00","IG11 0XG","T","Y","F","5","","BLESSING WAY","BARKING","BARKING","BARKING AND DAGENHAM","GREATER LONDON","A","A"
"{5A2ECAFD-8434-49EE-A9E2-9D7A8986EE57}","93000","1995-02-10 00:00","BR6 8BU","S","N","F","27","","CATHCART DRIVE","ORPINGTON","ORPINGTON","BROMLEY","GREATER LONDON","A","A"
"{78CDE289-6C01-4A38-B335-96573F5FDD9B}","85500","1995-03-30 00:00","N11 1BD","T","N","F","265","","BOWES ROAD","LONDON","LONDON","ENFIELD","GREATER LONDON","A","A"
"{F631412F-37B6-4022-BEC4-A10F2FD9949C}","92500","1995-10-27 00:00","SW18 4UT","T","Y","F","20","","KNARESBOROUGH DRIVE","LONDON","LONDON","WANDSWORTH","GREATER LONDON","A","A"
"{C841433D-AF41-4287-81E4-9657EBD7325D}","73500","1995-12-20 00:00","N13 5NL","T","N","F","9","","BRIAR CLOSE","LONDON","LONDON","ENFIELD","GREATER LONDON","A","A"
"{AED79AE1-E7E6-4EFC-A099-99EED0008B45}","54000","1995-09-01 00:00","SE23 2SG","F","Y","L","10","FLAT 5","WOOLSTONE ROAD","LONDON","LONDON","LEWISHAM","GREATER LONDON","A","A"
"{47EAD14F-456B-4C7C-8EC1-96581725549C}","62500","1995-04-03 00:00","N14 4TN","F","N","L","3","","BELGRAVE CLOSE","LONDON","LONDON","ENFIELD","GREATER LONDON","A","A"
"{0CC868A6-E8CC-4848-ADA0-59E7371656EA}","85000","1995-05-31 00:00","RM11 3TH","S","N","F","17","","MINSTER WAY","HORNCHURCH","HORNCHURCH","HAVERING","GREATER LONDON","A","A"
"{1156D2B2-ADAD-44EE-B00E-4B99337E91D1}","84000","1995-04-24 00:00","N8 0QE","T","N","F","14","","BURGHLEY ROAD","LONDON","LONDON","HARINGEY","GREATER LONDON","A","A"
"{B6C5CD38-E51E-4E4D-9FC4-52CC52BAACCB}","560000","1995-10-31 00:00","W8 6TG","T","N","F","17","","CHENISTON GARDENS","LONDON","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{D80FDC25-8B3B-46DA-8A53-52CC9B4AEC23}","134000","1995-07-25 00:00","IG4 5AE","S","N","F","41","","CASTLE DRIVE","ILFORD","ILFORD","REDBRIDGE","GREATER LONDON","A","A"
"{DBD6B212-FCC4-483D-97C0-5650D2E4D281}","120000","1995-08-02 00:00","SW4 0DP","F","N","L","33","3","FITZWILLIAM ROAD","LONDON","LONDON","LAMBETH","GREATER LONDON","A","A"
"{78C62E77-1326-459D-A7A6-4F2BA5EDFD02}","59000","1995-12-13 00:00","SM5 1AW","T","N","F","24","","NEWSTEAD WALK","CARSHALTON","CARSHALTON","SUTTON","GREATER LONDON","A","A"
